9.792501330375671387e-01,-2.014610618352890015e-01,-2.211510576307773590e-02,0.000000000000000000e+00
5.958583205938339233e-04,-1.062597930431365967e-01,9.943406581878662109e-01,0.000000000000000000e+00
-2.026709616184234619e-01,-9.737171530723571777e-01,-1.039336845278739929e-01,0.000000000000000000e+00
-5.668672965839505196e-04,-1.830580532550811768e-01,5.588637292385101318e-02,1.000000000000000000e+00
