9.996285438537597656e-01,1.760572195053100586e-05,2.729287743568420410e-02,0.000000000000000000e+00
-1.661758869886398315e-05,1.000001072883605957e+00,-3.561004996299743652e-05,0.000000000000000000e+00
-2.729298174381256104e-02,3.528222441673278809e-05,9.996288418769836426e-01,0.000000000000000000e+00
3.844905495643615723e-01,-2.561991214752197266e-01,-8.984203934669494629e-01,1.000000000000000000e+00
